transaction_id,user_id,card_number,amount,txn_status,timestamp,ip_address,current_latitude,current_longitude,current_country
T100951,U048,4205006583423736,5000,DECLINED,2025-02-14T17:33:00Z,103.25.48.27,28.6139,77.209,IN
T100952,U024,4548650786649554,800,DECLINED,2024-12-27T04:59:00Z,103.25.199.37,40.7128,-74.006,US
T100953,U014,4610176326755020,200,DECLINED,2025-02-02T16:25:00Z,103.25.7.237,25.2048,55.2708,AE
T100954,U039,4815501079858765,100,APPROVED,2024-11-26T08:42:00Z,103.25.146.40,28.6139,77.209,IN
T100955,U028,4564738488217210,7500,APPROVED,2025-01-07T14:54:00Z,103.25.69.8,40.7128,-74.006,US
T100956,U019,4076757405958878,20,APPROVED,2024-12-21T06:30:00Z,103.25.199.37,25.2048,55.2708,AE
T100957,U004,4515326900120741,10000,DECLINED,2024-12-04T02:16:00Z,103.25.119.180,35.6895,139.6917,JP
T100958,U002,4488447292387101,7500,DECLINED,2024-11-27T05:47:00Z,103.25.210.19,43.6532,-79.3832,CA
T100959,U029,4401542615062311,200,DECLINED,2025-01-14T00:49:00Z,103.25.119.180,25.2048,55.2708,AE
T100960,U036,4051935252595755,200,APPROVED,2025-02-18T05:17:00Z,103.25.146.40,25.2048,55.2708,AE
T100961,U019,4076757405958878,800,DECLINED,2025-01-01T05:30:00Z,103.25.69.8,28.6139,77.209,IN
T100962,U041,4697537059781160,100,DECLINED,2024-12-05T06:13:00Z,103.25.119.180,35.6895,139.6917,JP
T100963,U011,4654295713580010,1500,DECLINED,2025-01-27T03:36:00Z,103.25.221.102,51.5074,-0.1278,UK
T100964,U031,4506132098000719,100,APPROVED,2024-12-29T10:39:00Z,103.25.153.222,25.2048,55.2708,AE
T100965,U040,4550390080534426,10000,APPROVED,2025-02-15T04:11:00Z,103.25.169.130,25.2048,55.2708,AE
T100966,U037,4364849359031879,5000,DECLINED,2025-01-17T22:43:00Z,103.25.169.130,28.6139,77.209,IN
T100967,U041,4697537059781160,5000,DECLINED,2024-12-28T18:57:00Z,103.25.54.114,25.2048,55.2708,AE
T100968,U004,4515326900120741,1500,DECLINED,2025-01-25T04:48:00Z,103.25.85.49,35.6895,139.6917,JP
T100969,U029,4401542615062311,200,DECLINED,2024-12-18T08:07:00Z,103.25.146.40,40.7128,-74.006,US
T100970,U044,4295998851325494,50,DECLINED,2024-12-11T08:02:00Z,103.25.128.250,28.6139,77.209,IN
T100971,U012,4427777155944133,800,DECLINED,2025-01-30T03:22:00Z,103.25.221.102,43.6532,-79.3832,CA
T100972,U008,4120041677504770,20,APPROVED,2024-12-13T10:22:00Z,103.25.54.114,-33.8688,151.2093,AU
T100973,U005,4053600451708255,5000,DECLINED,2025-02-16T06:08:00Z,103.25.210.19,1.3521,103.8198,SG
T100974,U009,4539790670957684,400,DECLINED,2025-02-12T06:53:00Z,103.25.54.114,28.6139,77.209,IN
T100975,U017,4968872379444174,5000,APPROVED,2025-02-11T11:50:00Z,103.25.169.130,28.6139,77.209,IN
T100976,U041,4697537059781160,100,APPROVED,2025-01-31T13:44:00Z,103.25.199.37,43.6532,-79.3832,CA
T100977,U038,4332810388695264,5000,DECLINED,2025-02-16T08:22:00Z,103.25.153.222,28.6139,77.209,IN
T100978,U030,4052153612497166,400,APPROVED,2024-12-29T14:52:00Z,103.25.146.40,35.6895,139.6917,JP
T100979,U035,4360173834839976,800,DECLINED,2025-01-29T17:15:00Z,103.25.40.144,43.6532,-79.3832,CA
T100980,U038,4332810388695264,10000,DECLINED,2025-01-12T17:34:00Z,103.25.54.114,51.5074,-0.1278,UK
T100981,U002,4488447292387101,800,APPROVED,2025-02-07T23:18:00Z,103.25.7.237,25.2048,55.2708,AE
T100982,U037,4364849359031879,100,DECLINED,2025-02-09T21:36:00Z,103.25.5.217,40.7128,-74.006,US
T100983,U045,4810476985595924,100,DECLINED,2025-02-02T18:03:00Z,103.25.40.144,25.2048,55.2708,AE
T100984,U005,4053600451708255,5000,APPROVED,2024-12-21T19:51:00Z,103.25.210.19,-33.8688,151.2093,AU
T100985,U011,4654295713580010,200,APPROVED,2024-12-10T06:41:00Z,103.25.169.130,1.3521,103.8198,SG
T100986,U050,4670568901956800,400,DECLINED,2024-12-07T10:39:00Z,103.25.128.250,35.6895,139.6917,JP
T100987,U018,4813461910159710,200,DECLINED,2024-12-03T13:34:00Z,103.25.146.40,25.2048,55.2708,AE
T100988,U037,4364849359031879,3000,APPROVED,2024-11-23T15:53:00Z,103.25.7.237,28.6139,77.209,IN
T100989,U023,4014557409669569,7500,APPROVED,2025-02-04T13:18:00Z,103.25.210.19,35.6895,139.6917,JP
T100990,U050,4670568901956800,50,DECLINED,2024-11-27T15:20:00Z,103.25.40.144,28.6139,77.209,IN
T100991,U049,4590944761272304,20,DECLINED,2024-12-17T09:39:00Z,103.25.7.237,25.2048,55.2708,AE
T100992,U041,4697537059781160,400,APPROVED,2025-01-12T15:11:00Z,103.25.169.130,43.6532,-79.3832,CA
T100993,U026,4597591669186023,7500,APPROVED,2025-01-25T05:31:00Z,103.25.40.144,1.3521,103.8198,SG
T100994,U014,4610176326755020,3000,APPROVED,2025-01-19T18:45:00Z,103.25.221.102,-33.8688,151.2093,AU
T100995,U012,4427777155944133,100,APPROVED,2024-12-26T04:05:00Z,103.25.54.114,1.3521,103.8198,SG
T100996,U006,4664355604898943,200,DECLINED,2024-12-31T01:12:00Z,103.25.85.49,40.7128,-74.006,US
T100997,U041,4697537059781160,1500,APPROVED,2024-12-18T07:46:00Z,103.25.128.250,40.7128,-74.006,US
T100998,U023,4014557409669569,3000,DECLINED,2024-12-20T23:17:00Z,103.25.5.217,35.6895,139.6917,JP
T100999,U021,4539790722675550,50,APPROVED,2024-12-31T00:31:00Z,103.25.85.49,1.3521,103.8198,SG
